779562872791851008	N
781273986554486784	NONE
781301714188054528	N
779569425573818369	NEU
780895754730676224	N
779921033184903168	NEU
780481040225796097	P
779685439451992064	N
779695637948272640	NEU
779693903645593600	N
780014158708215808	N
777721329344655360	NEU
777704983705690112	NONE
777676192807649280	NONE
783043022220951552	N
782363108945920000	P
782096477183148032	NONE
781528328712880128	NONE
782939496413212672	NEU
782803573864148992	N
782579699125932032	N
777267152197918720	NONE
781367360418553856	N
775421246758539266	P
775418253942267904	N
775331950290542594	P
775389008545325059	N
776434082154582016	P
776158675476090880	P
776807812076703744	P
776197117253607424	NEU
775584603893411840	N
775223394996486144	N
776589176934281216	N
776614618269573120	P
778376416530432000	P
778291153074401280	N
786728406633156608	N
788748085761417216	N
788735032336592896	N
788164692376256512	NONE
787738825552334849	NEU
787499227681140736	NEU
788950273771253760	NONE
788962460552179712	N
787489428256141312	NEU
787659841426722816	NONE
788596794888491008	P
788552972544258048	NONE
788458345686568960	N
788258714708942852	P
789317895352299521	NONE
793925945090449408	NONE
794310305367158789	P
793902627809411072	NEU
794701150356434945	N
793835901860229122	NEU
793498295951826944	N
793575747201798144	N
793476497721823232	N
793494544780328960	P
795301082805260288	N
795401908328550400	N
795395906682163205	N
794931782923730945	NONE
795738550364999680	P
795747254338547712	P
795761629648617472	N
795661212101017601	N
795667710050963456	P
795646557655826432	NONE
795625717404958720	P
795490783453446145	N
795488824042385408	N
790381773544837120	N
790315522558754816	N
790324639197196288	N
789633490648129537	N
791738636135964672	P
791640101751230464	NEU
791005572690681857	P
789620351042932736	P
789960420610093056	P
789934663540154368	N
789682700491759617	P
791469610759516160	N
790675497512558592	N
790449761988046848	N
791118835038425088	N
791139931485773826	N
791127304739094529	NEU
791067778752983041	N
790008095069970432	N
785571705754226688	N
785566254060797952	P
785649591911714816	NONE
785931249915301888	NONE
785993181456248833	NONE
785819071300251648	N
786047229492539393	NONE
786047159212781568	N
786031752594587649	NONE
786066321008099328	NONE
786065045713219584	P
786129263002918912	N
786055233340313600	NEU
786076428177661952	NEU
785690847715008513	P
786818931910545408	NONE
786788822377910272	N
786782707330134016	P
785658215841181696	N
785811619204964353	P
785744398705364993	N
785391027561439233	P
786954063615176704	N
787046850264076289	NEU
787049955206627328	P
786963065527033856	P
786964419079122944	N
786412156711428097	NEU
786405475055046656	N
786417329731014657	N
786416898204393473	NEU
786464649239752704	NEU
786438206778585088	N
786509571934130176	N
786027261325668353	N
786237591569825792	P
787153460957421568	N
787153315377184768	P
787122996225777664	NONE
784583239742713860	N
784605890418794501	P
792219664013074432	N
792581420908617728	NONE
792559306881142784	N
792520091204222980	NEU
792530696136904704	N
792817450555437057	NONE
792786886578216960	NONE
792774890835161092	P
792824638409629696	NONE
792625137396744192	N
793251112283353088	NONE
793155324085547008	N
793164052847484928	P
792449072976175104	N
792469210567888896	N
792389968677117952	NEU
792122619348684800	NEU
792933372892819456	NEU
792950601533394944	P
792973675364388864	P
792997729307725824	N
792895126431420417	NEU
791840258040041472	N
790913130545057792	P
790727328888262660	N
790797092050472963	NEU
790060482035974144	P
789741457443663872	NONE
787975897664004096	P
787984763713826816	NONE
787886655919288320	P
787858728607322112	N
787887162389766144	NONE
793311961186381824	N
793311843045380096	P
796477634930679808	NONE
796509950822547456	NONE
796393637479325696	N
796436593355661312	N
796208842640097280	N
796200964684468225	NONE
796138069451767809	N
796007317653385216	NEU
796040775364710400	P
797201498379812864	P
797442154998198272	N
797979127089246208	N
797920810560155649	NEU
797946447580626946	NEU
797825741144686592	NONE
799279043124297728	N
799265326902951936	P
799202890032168960	N
800022236312829952	NEU
800074815520509956	N
800073694286675972	N
800197219785867264	N
800191474503745536	NONE
800166145672310785	NEU
800169135808409600	N
798874400019849216	P
799603531380588544	P
799600564283801600	N
799673383017443328	P
798562479022440448	N
798593094409211904	NONE
798520354264137728	N
799106736204500992	N
799128741393920000	N
798395934359089153	NONE
798228439182426112	P
798226790539923457	P
798018670471614464	NEU
798087645645651968	P
798682768158982144	P
798706777751687168	N
798732040376029185	P
798731333858197508	P
798747276466384896	NEU
797865894001180672	NONE
797862382089420805	NEU
799445926087716864	N
799448567626743808	P
799436785487122433	N
799408617543733249	NEU
799430917026627584	P
799482352384741376	NONE
799481901874638848	P
799475852350259200	P
803626014127439873	P
805623699453935616	NONE
805623476224671744	P
805614283509919744	N
805598225075961856	NONE
805637515864576000	P
806270461080375296	N
806152341749698561	N
804536745907908608	P
804505028673282048	N
804158689821229056	N
805793848488292352	N
805899060154613761	P
805879457806487552	NEU
805585062867693568	P
805030196265054209	NONE
804358931342589952	N
804719772114022401	P
804718720715255809	NONE
804773102655852544	NEU
805498107047870466	P
805546029877698560	N
805516843876319232	P
805362967055372288	NONE
805506932538806272	N
805270554169274368	N
805269972540882948	NEU
805274366195990528	N
805302138075303936	N
805109479922683904	N
805986009720782848	NEU
805967820496506881	N
805932294397722624	P
805929121100468224	NONE
802912779854352384	N
802953483838246913	N
802994601271259136	NEU
803324783907794945	NONE
803305331585650688	NONE
803725500216545281	N
803753329000071168	N
802897477456265216	N
802536550311440384	P
802528311226208256	P
802742656841314305	NONE
802739333828636672	P
803224335775367168	P
803244397705969665	NEU
803061996828692480	P
803214630113988608	NONE
803219303818559488	P
803219187850088449	P
803207109051564033	P
803101972517638144	N
803109708378738688	N
802591645979930624	N
802654547151884289	NONE
802656976664727552	P
802298017617326080	P
802610197306802176	P
802617732747366401	N
802362941953736708	NONE
802369892620111872	N
802374903299239936	NEU
802339920023027712	NONE
802352213330784256	N
803070151935619073	P
802971994950160389	N
802721540076761090	P
802423538367930368	N
803970852199034885	NONE
803787178321084416	N
803786450852605952	NONE
804122640411742208	P
804010711810801664	NONE
804048178492407808	P
804050118412562432	P
803994481938853889	N
804064900469366789	N
804139696595107840	NONE
799987480518922243	P
801271513542496256	NEU
801223329625542656	N
801279880247713792	N
801291354978582528	NEU
801304592902483969	NONE
800926948025319424	P
800209365831532544	N
806502753707159560	P
806353036708900865	NEU
806657359716249601	NEU
806341840551157761	N
806343202315898882	P
806364751106342912	N
807324978693763072	N
807381460827205633	P
807425510435356672	N
806330716367765504	N
808043758235303936	N
808067430014656512	NONE
808012377312600064	NONE
807254954226384896	N
807537268235833344	N
806696427883790336	P
806755531591294977	N
806723955973189637	N
806712993098727428	N
806903754083672064	N
806726824608702464	N
806687497619206144	P
806694328718553088	P
806850707219484672	N
807261162358394882	N
807242670267596800	P
807117733531963392	N
807090883766157313	N
807042574158598144	P
807042479505764353	N
808163207013695488	P
808139453021777920	NEU
808136758105899008	P
808101774196428801	N
808122577818439688	N
808143467083862016	NEU
808210014494228480	NONE
808194490435571712	NEU
808189213392982016	N
808156606739443712	NONE
808341965188333568	P
808435688756678656	NONE
808342410543726594	P
808357021909192705	NEU
808444195266510848	NONE
807740854882406400	N
807697679052587008	N
807779949998391296	NONE
807798427421704192	P
803418254819651584	N
803289620268072960	N
803296800555798528	NONE
802300439341465601	P
802519704288067584	N
796387096823033857	NEU
796433687927783434	P
796328841052618752	N
796537219859226631	N
796715835888988160	NONE
796518460763291648	N
796517504583614465	N
796846796245004292	P
796855421424324613	P
796861636732747777	NONE
796852759572217860	N
796869639691190272	P
796878053557370880	P
796781652454338560	P
796788190279598080	NONE
796809889171603456	N
796827048899710977	NONE
796749746815827968	N
796767254872489984	NEU
797094392725204993	P
797176679848407040	NEU
797115537910333441	N
797149716794540036	N
797224842567315456	NONE
796938829919817728	N
796938734851751936	N
796556024299814912	NEU
796612199930281984	P
796035204188139520	P
795843045493211137	P
796197595018358784	N
796199821061328896	N
795862004519104513	P
795848586269523969	N
795852476205465600	N
796254025033322496	P
796240698702000128	NONE
796303545674899456	N
796289138936844289	N
796192470895890435	P
796260285220843521	N
796246237272010753	N
795163385184866304	NEU
794571617166704640	P
794634461392596992	NONE
794776643277586433	P
794724597220446210	P
794569372912103424	N
794715441486766084	N
794714666928930817	P
794812839999533060	N
794750067928399872	N
794754276660748288	N
794768124646191108	N
794462535084740608	P
797640962952622080	N
797532460884037632	NONE
797619946146689024	NONE
797504019329585153	NEU
797536079817703424	NONE
797515887100182528	P
797675073649905665	N
797507093490266112	P
797271394862120962	N
806926936706519040	N
807016182679097344	P
806516119058186240	N
807004656069132289	NEU
807009011824467968	N
806955308408934400	P
806970411242160128	N
806977846950428672	P
806979207674916865	NONE
806980868841607168	NEU
806980451336409089	NONE
806980303684300800	NONE
806979961609392128	NONE
806945783031406592	N
806923376728150018	P
806906404112134146	N
806991938553606147	NONE
809446607196454912	P
809487952506224640	P
809432817696378880	NONE
809507631538860034	NEU
809374283306827777	NONE
809390134403747840	P
809367478300250112	P
809561788824059906	NONE
809528195104067585	NONE
808713660000600064	N
808498787182317569	N
808530298799587329	N
808523752887767040	NONE
808768326063321088	NONE
808738451067731968	NONE
808708745194799104	NONE
808706648206352384	N
808669749022519300	NEU
808697535938314240	NONE
809127790981369860	N
809846303534514177	N
809828470075301893	NONE
809950354611826688	P
809927403615256576	N
809918358955184128	P
809917034750509056	N
810701756791484416	NONE
810700953620021248	NEU
798320488619577344	P
798206253541584896	P
798356108473696256	NONE
798329898746015745	NEU
798261817260863488	P
798306527882919936	NONE
798304922399895553	N
798366463639900160	N
798386889392799744	N
798384095730409472	NEU
798239489734807552	P
801509591121068037	NONE
801513687848779777	N
801531504325263362	NONE
801250704786681856	NEU
801189905112174592	N
801504187314016256	P
801501985417662464	NONE
800547473341218816	N
800541436819148800	N
800548175346073604	N
800576201244995584	N
800578955485081600	NONE
800373386610360321	N
800449161032241152	N
800498900578738180	N
800475290464043009	NONE
800380922491269120	N
800388250942709760	N
801084134525456384	N
801130179879899136	P
801134263806623744	N
801122512776073216	N
801073708337156096	N
801070468677648384	P
800366436904562688	N
800476895167057924	N
800835505717972992	N
800768688270020608	N
800773852783644672	N
800765569880522752	NONE
800719427125833728	NONE
800336465284710400	N
801859882982981632	N
801860797131554820	NONE
801888490036174848	NONE
801890405939867649	P
801764168747597824	N
801845807309848576	P
801870717969174529	NONE
801863340414955521	N
801843115824975872	P
801862522840158210	N
800832934756360193	NONE
800900381123420160	N
800897542041047040	NONE
800875352838926336	N
800869473246793728	N
800868885742268416	NONE
800908849813344256	P
800885510575104001	N
800884833509658624	NEU
800909913715310592	NONE
800513366355652608	P
800443454547521544	N
800831223610441732	NONE
800830813650743296	N
802264821165096960	NONE
802158982353788929	N
802232548504010752	P
802227237000978432	P
801607174636077056	N
801628658427424768	N
801577371476299776	NONE
801576904981626883	NONE
801654234248806400	NONE
801653978991886336	P
801638200334811137	NONE
801648039345745920	N
801647312036646912	NONE
801646462547456001	P
801651061928972288	N
801682432231702529	N
801916320329715712	NONE
801958572213108737	P
801978181167288320	P
802021065950195712	N
802002493328785409	N
802071121084514304	N
802031513302867968	N
811697149637488641	NONE
811617569295699968	N
811628327609966593	N
811614576861216768	P
811657609887543296	P
811638449077948416	NEU
811644803838607360	NONE
811666031643074560	NEU
811193408878481408	NONE
810824587361525760	P
810694264946618368	P
810670660867526656	N
810870164233261056	P
810351346788528128	N
810322496079757312	N
810326683169521664	NONE
810213900192989184	NEU
811407432421404673	NONE
811453924830023681	NONE
811955602046013440	NONE
811819332581859328	N
811782203738910720	NEU
811803758560768001	P
811786773537968128	NONE
811783431558295552	P
809178498103439362	N
809274124820512768	N
809382645754957825	N
809223061157400576	P
809286148916920320	P
809267386717274112	N
809259678505046018	N
811041345288732672	P
811080053866057728	P
811086379199397889	NEU
810948277957001216	N
811095261829271560	N
809599585001816064	N
809428087935004672	P
808888543338778624	P
808896048680861696	N
808473316520562688	P
808489751816929280	NEU
808491123559845889	NONE
810599314213011456	P
810540437819760642	N
812111423102926851	NONE
812110006564831234	NONE
812354803485540352	P
812059929213366273	N
809123827263438853	NONE
808876462212317188	N
808870364856090625	P
808862160994664448	P
809169530731823106	P
808901597615034372	N
813077435386302468	P
813467340713193472	P
813596007481167872	P
813584750380204034	P
813521592462540800	P
813541810853310464	P
813907408120672258	NEU
813911552172625921	N
813972029267410944	N
813854554001436677	N
812433686750756864	P
812448341468545026	NONE
812166030462160897	N
812132464919506944	NONE
812196050903728128	P
812688090015772672	P
812906523936587776	N
812910113963048960	P
812914757019779076	N
814193006739918848	N
810126945807699968	NONE
812762537938788352	NONE
812752893946236928	NEU
811231191332487169	NONE
811195457657569280	NEU
811219074059476992	P
811212211410583552	N
814995688723456001	NONE
814907771829239808	N
814456696194080768	NONE
814710034236080128	NEU
814670953611460608	P
816042138014253056	P
816038188607242240	P
815954242070609922	NONE
814536151952461824	NONE
815326818479775744	P
815388797747666944	P
814853214050906112	NEU
815439552038977537	N
817864316372348928	N
817069708927266816	P
817032173689696257	NONE
